Lemma,Word_Type,Category,Primary_subcategory,Secondary_subcategory,Sg_all_split,Pl_all_split,Alt_split,False_Positives
Sunday is a day of rest,~s|~v||s||~s,unconscious_bias,belief,belief,"['rest days are days for recharging', 'non-working days are for resting', '--- only as a reference to religious practice', 'Enjoy rest days(...)', 'Make the most of your weekends(...)']",['--- only as a reference to religious practice'],"['--- only as a reference to religious practice', 'rest days are days for recharging', 'non-working days are for resting', 'Enjoy rest days(...)', 'Make the most of your weekends(...)']",
a little bit ghetto,|a||~a,unconscious_bias,classism,classism,"['improvised', 'authentic about their social heritage', 'not big on conformity', 'not code-switching', 'not acting white']",[],"['improvised', 'authentic about their social heritage', 'not big on conformity', 'not code-switching', 'not acting white']",
first-class citizen,a|s,unconscious_bias,classism,classism,"['core feature --- in programming', 'built-in --- in programming', 'citizen', '--- use only in programming']",['--- use only in programming'],"['--- use only in programming', 'core feature --- in programming', 'built-in --- in programming', 'citizen']",
first-class citizenship,a|s,unconscious_bias,classism,classism,"['citizenship', '--- use only in programming']",['--- use only in programming'],"['--- use only in programming', 'citizenship']",
homeless people,a|~s,unconscious_bias,classism,classism,['people without housing(...)'],[],['people without housing(...)'],
homeless person,a|~s,unconscious_bias,classism,classism,['person without housing(...)'],[],['person without housing(...)'],
is adopted,~v|~a,unconscious_bias,classism,classism,['was adopted'],[],['was adopted'],
low-class,a,unconscious_bias,classism,classism,"['working-class', 'socio-economically disadvantaged', 'from an economically disadvantaged background', 'from underprivileged and underserved communities']",[],"['working-class', 'socio-economically disadvantaged', 'from an economically disadvantaged background', 'from underprivileged and underserved communities']",
lower-class,a,unconscious_bias,classism,classism,"['working-class', 'socio-economically disadvantaged', 'from an economically disadvantaged background', 'from underprivileged and underserved communities']",[],"['working-class', 'socio-economically disadvantaged', 'from an economically disadvantaged background', 'from underprivileged and underserved communities']",
meritocracy,s,unconscious_bias,classism,classism,"['idea that hard work and talent are all it takes to achieve success(...)', 'idea that ignores how privilege contributes to success(...)']",[],"['idea that hard work and talent are all it takes to achieve success(...)', 'idea that ignores how privilege contributes to success(...)']",
peanut gallery,~s|s,unconscious_bias,classism,classism,"['hecklers', 'cheap seats', 'second balcony', 'crowd', 'audience', 'criticism', 'unwelcome criticism(...)', 'unwelcome commentary(...)', 'inexpert criticism(...)', 'source of much criticism(...)']",['criticism'],"['criticism', 'hecklers', 'cheap seats', 'second balcony', 'crowd', 'audience', 'unwelcome criticism(...)', 'unwelcome commentary(...)', 'inexpert criticism(...)', 'source of much criticism(...)']",
second-class,a,unconscious_bias,classism,classism,"['economy --- in transportation', 'budget', '--- use only in programming']",['--- use only in programming'],"['--- use only in programming', 'economy --- in transportation', 'budget']",
social climber,~a|s,unconscious_bias,classism,cultural,"['someone who tries to improve their social position(...)', 'a person who makes an effort to gain admission into a group with a higher social standing(...)']","['people who try to improve their social position(...)', 'people who make an effort to gain admission into a group with a higher social standing(...)']","['someone who tries to improve their social position(...)', 'a person who makes an effort to gain admission into a group with a higher social standing(...)']",
uppity,a,unconscious_bias,classism,ageism,"['haughty', 'snobbish', 'pompous', 'self-important']",[],"['haughty', 'snobbish', 'pompous', 'self-important']",
autistic,a,unconscious_bias,cognitive_ability,cognitive_ability,"['Autistic', 'atypical', 'neurodivergent', '--- ask which term the person prefers', 'has autism(...)']",['--- ask which term the person prefers'],"['--- ask which term the person prefers', 'atypical', 'neurodivergent', 'Autistic', 'has autism(...)']",
daft,a,unconscious_bias,cognitive_ability,cognitive_ability,"['dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'restless(...)', 'uninformed(...)', 'silly(...)']","['dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)', 'foolish(...)']","['dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'restless(...)', 'uninformed(...)', 'silly(...)']",
dim,a,unconscious_bias,cognitive_ability,cognitive_ability,"['person with mental impairment(...)', 'person with psychiatric disabilities(...)', 'person with intellectual disability(...)', 'dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']",[],"['person with mental impairment(...)', 'person with psychiatric disabilities(...)', 'person with intellectual disability(...)', 'dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']",
dim-witted,a,unconscious_bias,cognitive_ability,cognitive_ability,"['person with mental impairment(...)', 'person with psychiatric disabilities(...)', 'person with intellectual disability(...)', 'dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']","['dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'uninformed(...)', 'silly(...)']","['person with mental impairment(...)', 'person with psychiatric disabilities(...)', 'person with intellectual disability(...)', 'dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']",
dumb,a,unconscious_bias,cognitive_ability,cognitive_ability,"['Deaf', 'non-speaking', 'nonverbal', 'hard-of-hearing', 'person with a speech impairment(...)', 'person with a cognitive disability(...)', 'person with deafness(...)', 'dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']",[],"['non-speaking', 'nonverbal', 'hard-of-hearing', 'Deaf', 'person with a speech impairment(...)', 'person with a cognitive disability(...)', 'person with deafness(...)', 'dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']",
feeble-minded,a,unconscious_bias,cognitive_ability,cognitive_ability,"['have a cognitive disability', 'living with a learning disability', 'have an intellectual disability']",[],"['have a cognitive disability', 'living with a learning disability', 'have an intellectual disability']",
idiotic,a,unconscious_bias,cognitive_ability,cognitive_ability,"['dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']","['dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'uninformed(...)', 'silly(...)']","['dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']",
learning-disabled,~a,unconscious_bias,cognitive_ability,cognitive_ability,['learning-different'],[],['learning-different'],
mentally defective,a|a,unconscious_bias,cognitive_ability,cognitive_ability,"['living with mental illness', 'living with a mental disorder', 'out of control(...)', 'unpredictable(...)', 'absurd(...)', 'reckless(...)', 'baffling(...)']",[],"['living with mental illness', 'living with a mental disorder', 'out of control(...)', 'unpredictable(...)', 'absurd(...)', 'reckless(...)', 'baffling(...)']",
mentally deficient,a|a,unconscious_bias,cognitive_ability,cognitive_ability,"['have a cognitive disability', 'living with a learning disability', 'have an intellectual disability']",[],"['have a cognitive disability', 'living with a learning disability', 'have an intellectual disability']",
moronic,a,unconscious_bias,cognitive_ability,cognitive_ability,"['dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']",[],"['dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']",
mouth breather,~s|s,unconscious_bias,cognitive_ability,cognitive_ability,"['person with an underlying medical condition that affects their breathing(...)', 'a person with cerebral palsy(...)', 'someone with Down syndrome(...)', 'person with sleep apnea(...)', 'someone looking to be reported for sexual harrassment(...)', 'ignorant(...)', 'narrow minded person(...)', 'someone with a limited outlook(...)']","['people with an underlying medical condition that affects their breathing(...)', 'persons with cerebral palsy(...)', 'people with Down syndrome(...)', 'people with sleep apnea(...)', 'persons who are uninformed(...)', 'ignorant persons(...)', 'narrow minded persons(...)', 'persons with a limited outlook(...)']","['person with an underlying medical condition that affects their breathing(...)', 'a person with cerebral palsy(...)', 'someone with Down syndrome(...)', 'person with sleep apnea(...)', 'someone looking to be reported for sexual harrassment(...)', 'ignorant(...)', 'narrow minded person(...)', 'someone with a limited outlook(...)']",
retarded,~a,unconscious_bias,cognitive_ability,cognitive_ability,"['person with mental impairment(...)', 'person with intellectual impairment(...)', 'person with a learning disability(...)', 'dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']","['people with a mental impairment(...)', 'people with intellectual impairment(...)', 'people with a learning disability(...)']","['person with mental impairment(...)', 'person with intellectual impairment(...)', 'person with a learning disability(...)', 'dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']",
short-bus material,a|~s,unconscious_bias,cognitive_ability,cognitive_ability,"['person with a disability(...)', 'someone with a medical condition(...)', 'dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']","['people with a disability(...)', 'people with a medical condition(...)', 'dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']","['person with a disability(...)', 'someone with a medical condition(...)', 'dense(...)', 'ignorant(...)', 'lacking understanding(...)', 'reckless(...)', 'uninformed(...)', 'silly(...)']",
slow,a,unconscious_bias,cognitive_ability,cognitive_ability,"['learning-disabled', ""--- don't use for a person"", 'ignorant(...)', 'lacking understanding(...)', 'uninformed(...)', 'oblivious(...)']","[""--- don't use for a person""]","[""--- don't use for a person"", 'learning-disabled', 'ignorant(...)', 'lacking understanding(...)', 'uninformed(...)', 'oblivious(...)']",
